suburb,state,latitude,longitude
Riversleigh,QLD,-26.4481,146.1413
Murweh,QLD,-26.936,145.744
Bakers Bend,QLD,-26.7322,146.0984
Gowrie Station,QLD,-26.1566,146.4326
Langlo,QLD,-26.0395,145.7271
Charleville,QLD,-26.4054,146.2427
Cooladdi,QLD,-26.6426,145.4644
Ravensworth,QLD,-14.6095,142.5487
Mount Mulgrave,QLD,-14.6095,142.5487
West Wellesley Islands,QLD,-14.6095,142.5487
Archer River,QLD,-13.4384,142.9403
Arbouin,QLD,-14.6095,142.5487
Yagoonya,QLD,-14.6095,142.5487
Lyndside,QLD,-14.6095,142.5487
Abingdon Downs,QLD,-14.6095,142.5487
Lakefield,QLD,-14.6095,142.5487
Yarraden,QLD,-14.3019,143.3133
Iron Range,QLD,-12.7,143.3
South Wellesley Islands,QLD,-17.0909,139.5656
Holroyd River,QLD,-14.6095,142.5487
Wrotham,QLD,-14.6095,142.5487
Red River,QLD,-14.6095,142.5487
Staaten,QLD,-14.6095,142.5487
Bellevue,QLD,-14.6095,142.5487
Maramie,QLD,-14.6095,142.5487
Gamboola,QLD,-14.6095,142.5487
Highbury,QLD,-14.6095,142.5487
Lockhart River,QLD,-12.7872,143.3435
Palmer,QLD,-14.6095,142.5487
Groganville,QLD,-14.6095,142.5487
Gununa,QLD,-14.6095,142.5487
Lizard,QLD,-14.6641,145.464
Kowanyama,QLD,-15.4736,141.7457
Wellesley Islands,QLD,-16.6318,139.4014
Edward River,QLD,-14.6095,142.5487
Dixie,QLD,-15.1139,143.3136
Aurukun,QLD,-13.3558,141.7271
Pormpuraaw,QLD,-14.8988,141.6212
Verrierdale,QLD,-26.4821,152.9986
Eerwah Vale,QLD,-26.4794,152.9112
Doonan,QLD,-26.4396,152.992
Belli Park,QLD,-26.5085,152.8212
Eumundi,QLD,-26.4774,152.9512
Weyba Downs,QLD,-26.4495,153.0472
Cooroibah,QLD,-26.3632,152.986
Cootharaba,QLD,-26.2667,152.9667
Noosa North Shore,QLD,-26.3704,153.0404
Boreen Point,QLD,-26.2861,152.9882
Boreen,QLD,-26.2861,152.9882
Lake Cootharaba,QLD,-26.3347,153.0014
Tewantin,QLD,-26.391,153.0343
Teewah,QLD,-26.3347,153.0014
Ringtail Creek,QLD,-26.3439,152.9668
North Shore,QLD,-26.3704,153.0404
Noosaville Dc,QLD,-26.4,153.0667
Munna Point,QLD,-26.4,153.0667
Noosaville Bc,QLD,-26.4,153.0667
Noosaville,QLD,-26.4,153.0667
Sunrise Beach,QLD,-26.4165,153.103
Noosa Heads,QLD,-26.3943,153.0901
Sunshine Beach,QLD,-26.4058,153.1078
Little Cove,QLD,-26.4116,153.0997
Castaways Beach,QLD,-26.4299,153.0979
Federal,QLD,-26.3942,152.8076
Pomona,QLD,-26.3668,152.8557
Pinbarren,QLD,-26.3333,152.85
Cooran,QLD,-26.3369,152.8225
Como,QLD,-26.2045,152.9656
Kin Kin,QLD,-26.2709,152.8773
Wahpunga,QLD,-26.2377,152.9215
Peregian Beach South,QLD,-26.5162,153.0928
Peregian Beach,QLD,-26.481,153.096
Mount Coolum,QLD,-26.5658,153.0914
Point Arkwright,QLD,-26.5461,153.1006
Yaroomba,QLD,-26.5513,153.097
Peregian Springs,QLD,-26.488,153.0758
Marcus Beach,QLD,-26.4531,153.1006
Coolum Beach,QLD,-26.5283,153.0881
Yenda,QLD,-25.4531,151.659
Gooroolba,QLD,-25.5139,151.8083
Stockhaven,QLD,-25.6696,151.8879
Wetheron,QLD,-25.5457,151.7187
Reids Creek,QLD,-25.5291,151.5643
Ban Ban,QLD,-25.6983,151.8231
Penwhaupell,QLD,-25.5946,151.6672
Gayndah,QLD,-25.6252,151.6114
Dundarrah,QLD,-25.6592,151.934
Mingo,QLD,-25.5946,151.6672
Ginoondan,QLD,-25.5946,151.6672
Mount Debateable,QLD,-25.6223,151.5679
Bon Accord,QLD,-25.5832,151.6583
Humphery,QLD,-25.6033,151.4803
Pile Gully,QLD,-25.7551,151.4891
Mount Lawless,QLD,-25.5395,151.6533
Byrnestown,QLD,-25.5254,151.761
Deep Creek,QLD,-25.5946,151.6672
Toondahra,QLD,-25.5946,151.6672
Binjour,QLD,-25.5151,151.4562
Campbell Creek,QLD,-25.6198,151.7081
Aranbanga,QLD,-25.5946,151.6672
Blairmore,QLD,-25.5946,151.6672
Dirnbir,QLD,-25.6076,151.5603
Woodmillar,QLD,-25.6511,151.5925
Barlyne,QLD,-25.5946,151.6672
Harriet,QLD,-25.7495,151.5831
The Limits,QLD,-25.6797,151.6608
Ban Ban Springs,QLD,-25.6773,151.8177
Branch Creek,QLD,-25.4389,151.4069
Wilson Valley,QLD,-25.5683,151.8665
Ideraway,QLD,-25.5778,151.6178
Wahoon,QLD,-25.5946,151.6672
Brovinia,QLD,-25.95,151.15
Riverleigh,QLD,-25.5766,151.2001
O’Bil Bil,QLD,-25.5193,151.2187
Gurgeena,QLD,-25.4576,151.3949
Boynewood,QLD,-25.6432,151.2753
Old Cooranga,QLD,-25.6523,151.2129
Dykehead,QLD,-25.657,151.0612
Cattle Creek,QLD,-25.6523,151.2129
Beeron,QLD,-25.8305,151.2627
Coonambula,QLD,-25.5209,151.1095
Glenrae,QLD,-25.6114,151.3368
Derri Derra,QLD,-25.7306,151.2983
O'Bil Bil,QLD,-25.5193,151.2187
Obil Bil,QLD,-25.5193,151.2187
Hawkwood,QLD,-25.7761,150.8109
Monogorilby,QLD,-26.0585,151.0135
Philpott,QLD,-25.6,151.3667
Mundubbera,QLD,-25.5927,151.3022
Mundowran,QLD,-25.527,151.3817
Ceratodus,QLD,-25.2916,151.1395
Malmoe,QLD,-25.4774,151.2019
Grosvenor,QLD,-25.4292,151.1738
Abercorn,QLD,-25.1347,151.1294
Cynthia,QLD,-25.2123,151.1287
Eidsvold,QLD,-25.3717,151.1215
Cheltenham,QLD,-25.3085,151.0833
Wuruma Dam,QLD,-25.1314,150.9749
Eidsvold West,QLD,-25.3796,150.6909
Eidsvold East,QLD,-25.3487,151.1889
Monduran,QLD,-24.8881,151.9088
Delan,QLD,-25.0171,152.0505
Redhill Farms,QLD,-25.0218,151.9512
Wallaville,QLD,-25.0765,151.9952
Wonbah,QLD,-25.1,151.65
St Agnes,QLD,-25.0285,151.8653
Gaeta,QLD,-24.8333,151.6
Duingal,QLD,-25.0285,151.8653
Mungy,QLD,-25.2536,151.4462
Lake Monduran,QLD,-25.0285,151.8653
Mcilwraith,QLD,-24.9833,152.0
Morganville,QLD,-25.181,151.9583
Wonbah Forest,QLD,-25.0285,151.8653
Maroondan,QLD,-24.9667,152.0167
Booyal,QLD,-25.2164,152.0399
Skyring Reserve,QLD,-25.049,151.9617
St Kilda,QLD,-25.0285,151.8653
New Moonta,QLD,-25.0478,151.7389
Dalysford,QLD,-25.0167,151.8833
Damascus,QLD,-24.9514,151.9604
Gin Gin,QLD,-24.9936,151.9581
Mount Perry,QLD,-25.1792,151.6471
Bungadoo,QLD,-24.9833,152.0709
Nearum,QLD,-25.1004,151.8363
Tirroan,QLD,-25.0167,151.9333
Drinan,QLD,-25.05,152.0167
Boolboonda,QLD,-25.0833,151.6833
Kolonga,QLD,-24.7618,151.7228
Horse Camp,QLD,-25.0714,151.8769
Good Night,QLD,-25.25,151.9858
Takilberan,QLD,-24.9066,151.7936
Doughboy,QLD,-25.1386,151.8386
Moolboolaman,QLD,-25.0167,151.8167
Bullyard,QLD,-24.95,152.0667
Molangul,QLD,-24.75,151.55
Claverton,QLD,-27.3726,145.9577
Nardoo Siding,QLD,-27.3726,145.9577
Wyandra,QLD,-27.2478,145.9805
Cuttaburra,QLD,-28.709,145.3944
Coongoola,QLD,-27.6536,145.9022
Barringun,QLD,-28.8584,145.7219
Yowah,QLD,-28.0667,144.7833
Cunnamulla,QLD,-28.0677,145.6844
Tuen,QLD,-28.5667,145.7167
Linden,QLD,-28.2531,145.5832
Jobs Gate,QLD,-28.2531,145.5832
Humeburn,QLD,-27.4,145.2333
Noorama,QLD,-28.703,146.2293
Widgeegoara,QLD,-28.2531,145.5832
Eulo,QLD,-28.1599,145.0471
Hungerford,QLD,-28.9963,144.407
Adavale,QLD,-25.9073,144.6008
Cheepie,QLD,-26.6333,145.0167
Carbrook,QLD,-27.6833,153.25
Cornubia,QLD,-27.6667,153.2167
Capalaba West,QLD,-27.5638,153.2016
Sheldon,QLD,-27.5844,153.2004
Capalaba,QLD,-27.5433,153.2029
Capalaba Dc,QLD,-27.5638,153.2016
Capalaba Bc,QLD,-27.5638,153.2016
Thorneside,QLD,-27.4878,153.1982
Birkdale,QLD,-27.4833,153.2167
Wellington Point,QLD,-27.4833,153.25
Erobin,QLD,-27.5,153.25
Ormiston,QLD,-27.5167,153.25
Alexandra Hills,QLD,-27.5322,153.2289
Cleveland Dc,QLD,-27.5268,153.2652
Cleveland,QLD,-27.5268,153.2652
Pinklands,QLD,-27.5575,153.2648
Thornlands,QLD,-27.5575,153.2648
Mount Cotton,QLD,-27.6333,153.2333
Redland Bay,QLD,-27.6113,153.3002
Victoria Point West,QLD,-27.617,153.2898
Point Talburpin,QLD,-27.64,153.3138
Point Halloran,QLD,-27.617,153.2898
Victoria Point,QLD,-27.5833,153.3117
Wynnum Central,QLD,-27.45,153.1833
Lindum,QLD,-27.4323,153.1642
Port Of Brisbane,QLD,-27.3847,153.1754
Wynnum Plaza,QLD,-27.4323,153.1642
Wynnum West,QLD,-27.4582,153.1532
Wynnum,QLD,-27.4453,153.1581
Wynnum North,QLD,-27.4323,153.1642
Lytton,QLD,-27.423,153.1511
Lamb Island,QLD,-27.6248,153.3802
Macleay Island,QLD,-27.6109,153.36
Peel Island,QLD,-27.4985,153.3553
Karragarra Island,QLD,-27.6368,153.3681
Coochiemudlo Island,QLD,-27.5736,153.3302
Perulpa Island,QLD,-27.5989,153.3625
Russell Island,QLD,-27.6487,153.3812
Port Alma,QLD,-23.5831,150.8608
Bajool,QLD,-23.6667,150.65
Walterhall,QLD,-23.6275,150.3834
Walmul,QLD,-23.7167,150.3833
Boulder Creek,QLD,-23.6816,150.3518
Oakey Creek,QLD,-23.7539,150.3531
Moongan,QLD,-23.6,150.4
The Mine,QLD,-23.629,150.3704
Nine Mile Creek,QLD,-23.7029,150.4094
Wura,QLD,-23.7884,150.3322
Mount Morgan,QLD,-23.6453,150.389
Fletcher Creek,QLD,-23.667,150.3862
Horse Creek,QLD,-23.6639,150.3826
Hamilton Creek,QLD,-23.6717,150.3998
Leydens Hill,QLD,-23.6164,150.416
Baree,QLD,-23.6197,150.3898
Trotter Creek,QLD,-23.667,150.3862
Limestone,QLD,-23.667,150.3862
Johnsons Hill,QLD,-23.667,150.3862
Struck Oil,QLD,-23.6213,150.4457
Pindari Hills,QLD,-28.0393,153.2817
Southern Lamington,QLD,-28.0393,153.2817
Mount Nathan,QLD,-27.9643,153.272
Lower Beechmont,QLD,-28.0475,153.2457
Natural Bridge,QLD,-28.2212,153.236
Nerang Dc,QLD,-28.0393,153.2817
Carrara,QLD,-28.0215,153.3664
Pacific Pines,QLD,-27.9399,153.3144
Highland Park,QLD,-28.0139,153.3331
Binna Burra,QLD,-28.0393,153.2817
Clagiraba,QLD,-27.9939,153.2424
Gaven,QLD,-27.9565,153.3345
Gilston,QLD,-28.0333,153.3
Latimer,QLD,-28.0393,153.2817
Nerang Bc,QLD,-28.0393,153.2817
Nerang,QLD,-27.9894,153.3363
Beechmont,QLD,-28.1214,153.192
Advancetown,QLD,-28.0667,153.2667
Numinbah Valley,QLD,-28.1417,153.2231
Mount Tamborine,QLD,-27.9695,153.1994
Tamborine Mountain,QLD,-27.9695,153.1994
North Tamborine,QLD,-27.9276,153.1848
Flying Fox,QLD,-28.0477,153.1498
Sarabah,QLD,-28.0918,153.1131
Bloomfleet,QLD,-28.0477,153.1498
Lamington National Park,QLD,-28.0477,153.1498
O’Reilly,QLD,-28.0477,153.1498
O'Reillys,QLD,-28.0477,153.1498
Boyland,QLD,-27.95,153.1333
Wonglepong,QLD,-27.9669,153.1638
Biddaddaba,QLD,-27.9976,153.1147
Canungra,QLD,-28.0169,153.1653
O'Reilly,QLD,-28.2316,153.1356
Ferny Glen,QLD,-28.0682,153.166
Illinbah,QLD,-28.1313,153.1483
Benobble,QLD,-27.9833,153.1667
Witheren,QLD,-28.0392,153.1916
Palen Creek,QLD,-28.2584,152.824
Mount Barney,QLD,-28.2328,152.7474
Rathdowney,QLD,-28.2108,152.8641
Mount Lindesay,QLD,-28.2393,152.804
Barney View,QLD,-28.2552,152.7805
Running Creek,QLD,-28.2393,152.804
Coalfalls,QLD,-27.6084,152.7468
Ipswich,QLD,-27.6234,152.7607
West Ipswich,QLD,-27.6213,152.7482
Eastern Heights,QLD,-27.6285,152.7783
North Ipswich,QLD,-27.6029,152.7615
Woodend,QLD,-27.6055,152.7531
Newtown,QLD,-27.6163,152.7768
North Tivoli,QLD,-27.5761,152.7877
Leichhardt,QLD,-27.6228,152.7337
Basin Pocket,QLD,-27.5999,152.7713
Bremer,QLD,-27.6263,152.757
Raceview,QLD,-27.6347,152.7752
Yamanto,QLD,-27.6603,152.7386
Raymonds Hill,QLD,-27.6263,152.757
Brassall Heights,QLD,-27.6263,152.757
Churchill,QLD,-27.6423,152.7502
Tivoli,QLD,-27.5928,152.768
One Mile,QLD,-27.629,152.7377
Limestone Ridges,QLD,-27.8365,152.726
Brassall,QLD,-27.5975,152.7476
Flinders View,QLD,-27.6505,152.7745
East Ipswich,QLD,-27.6064,152.7723
Moores Pocket,QLD,-27.5978,152.7773
Wulkuraka,QLD,-27.6143,152.7219
Sadliers Crossing,QLD,-27.6125,152.7458
Dundas,QLD,-27.3,152.6167
Peak Crossing,QLD,-27.7837,152.726
Fairney View,QLD,-27.4833,152.6667
Wanora,QLD,-27.5167,152.6667
Haigslea,QLD,-27.5725,152.6294
Goolman,QLD,-27.7333,152.75
Moore,QLD,-26.9005,152.2934
South Ripley,QLD,-27.7174,152.8164
Muirlea,QLD,-27.5667,152.7167
Karana Downs,QLD,-27.5486,152.8073
Wivenhoe Pocket,QLD,-27.4219,152.6217
Karrabin,QLD,-27.6,152.7167
Vernor,QLD,-27.4667,152.6167
Benarkin,QLD,-26.8821,152.1372
Lake Manchester,QLD,-27.4895,152.7452
Fernvale,QLD,-27.4548,152.6532
Amberley,QLD,-27.6333,152.7
Mount Binga,QLD,-26.9972,151.9889
Lark Hill,QLD,-27.5265,152.6031
Chuwar,QLD,-27.5662,152.7784
Banks Creek,QLD,-27.4131,152.7237
Ripley,QLD,-27.7167,152.8333
Mount Stanley,QLD,-26.6595,152.2027
Thagoona,QLD,-27.6333,152.6333
Blacksoil,QLD,-27.577,152.7052
Blackbutt,QLD,-26.8863,152.1017
Mount Crosby,QLD,-27.5395,152.8058
Nukku,QLD,-26.8678,152.0788
Split Yard Creek,QLD,-27.3699,152.5526
Mount Marrow,QLD,-27.6039,152.6209
Holts Hill,QLD,-27.3699,152.5526
Bellhaven,QLD,-27.3699,152.5526
Willowbank,QLD,-27.6821,152.6741
Pine Mountain,QLD,-27.55,152.7
Purga,QLD,-27.6592,152.7158
Ironbark,QLD,-27.5564,152.6716
Glamorgan Vale,QLD,-27.5167,152.6333
White Rock,QLD,-27.3699,152.5526
Teelah,QLD,-27.3699,152.5526
Blackbutt South,QLD,-26.902,152.1059
Loamside,QLD,-27.6667,152.7333
Forest Glade,QLD,-27.3699,152.5526
Kholo,QLD,-27.4958,152.7608
Wivenhoe,QLD,-27.3699,152.5526
England Creek,QLD,-27.389,152.6752
West Amberley,QLD,-27.3699,152.5526
Monsildale,QLD,-27.3699,152.5526
Blackwall,QLD,-27.3699,152.5526
Borallon,QLD,-27.4975,152.7033
Colinton,QLD,-26.9333,152.3167
Benarkin North,QLD,-26.8464,152.1544
Cherry Creek,QLD,-26.9255,152.1091
Googa Creek,QLD,-26.9695,152.0665
Barellan Point,QLD,-27.572,152.8438
Deebing Heights,QLD,-27.6672,152.7487
Blackbutt North,QLD,-26.8662,152.1173
Washpool,QLD,-27.3699,152.5526
Taromeo,QLD,-26.8276,152.1204
Linville,QLD,-26.8443,152.276
Harlin,QLD,-26.9803,152.358
Karalee,QLD,-27.5648,152.8245
Avoca Vale,QLD,-27.3699,152.5526
Walloon,QLD,-27.6055,152.6643
Swanbank,QLD,-27.6569,152.8072
Charlwood,QLD,-28.0117,152.572
Fassifern Valley,QLD,-27.9667,152.6
Moogerah,QLD,-28.0886,152.5223
Frazerview,QLD,-27.9611,152.6003
Fassifern,QLD,-27.9667,152.6
Mount Edwards,QLD,-28.0167,152.5167
Kalbar,QLD,-27.9417,152.6237
Munbilla,QLD,-27.8751,152.6592
Milora,QLD,-27.8319,152.693
Washpool,QLD,-27.9611,152.6003
Aratula,QLD,-27.9833,152.5333
Obum Obum,QLD,-27.9158,152.652
Tarome,QLD,-27.9611,152.6003
Clumber,QLD,-28.0667,152.4667
Kents Lagoon,QLD,-27.8987,152.6186
Kulgun,QLD,-27.9333,152.6833
Morwincha,QLD,-27.9701,152.5799
Teviotville,QLD,-27.95,152.6833
Maroon,QLD,-28.1742,152.7201
Cannon Creek,QLD,-28.0627,152.7241
Wyaralong,QLD,-27.9401,152.7729
Roadvale,QLD,-27.9177,152.6882
Croftby,QLD,-28.1429,152.5624
Dugandan,QLD,-28.0211,152.6714
Coochin,QLD,-28.0989,152.643
Kents Pocket,QLD,-27.9891,152.6561
Boonah,QLD,-27.9972,152.6811
Blantyre,QLD,-27.9039,152.678
Bunjurgen,QLD,-28.0412,152.6236
Milbong,QLD,-27.8833,152.7333
Carneys Creek,QLD,-28.2107,152.5533
Templin,QLD,-27.9714,152.6478
Maroon Dam,QLD,-28.0204,152.6714
Hoya,QLD,-27.9667,152.6833
Burnett Creek,QLD,-28.2372,152.5902
Lake Moogerah,QLD,-28.0204,152.6714
Milford,QLD,-28.0252,152.7093
Mount Alford,QLD,-28.068,152.5957
Bunburra,QLD,-28.0669,152.6868
Mount French,QLD,-28.0027,152.6349
Woolooman,QLD,-27.8747,152.7657
Coulson,QLD,-27.9551,152.7177
Wallaces Creek,QLD,-28.0705,152.6535
Anthony,QLD,-27.8779,152.6828
Allandale,QLD,-28.0121,152.7482
Frenches Creek,QLD,-28.019,152.6327
Ashwell,QLD,-27.6299,152.5586
Lower Mount Walker,QLD,-27.7146,152.5293
Jeebropilly,QLD,-27.6461,152.6586
Woolshed,QLD,-27.5995,152.506
Ebenezer,QLD,-27.6833,152.6333
Rosewood,QLD,-27.6335,152.5895
Mount Walker,QLD,-27.7833,152.5333
Tallegalla,QLD,-27.6,152.5667
Calvert,QLD,-27.6667,152.5167
The Bluff,QLD,-27.6235,152.5355
Grandchester,QLD,-27.664,152.462
Merryvale,QLD,-27.7925,152.4928
Rosevale,QLD,-27.8701,152.4852
Lanefield,QLD,-27.65,152.55
Mount Mort,QLD,-27.8167,152.4167
Mount Forbes,QLD,-27.7333,152.6167
Mount Walker West,QLD,-27.7738,152.5007
Moorang,QLD,-27.9167,152.4667
The Falls,QLD,-28.317,152.3841
Killarney,QLD,-28.3327,152.2942
The Head,QLD,-28.2833,152.4167
Redbank Creek,QLD,-27.2171,152.5052
Moombra,QLD,-27.2703,152.4965
Esk,QLD,-27.239,152.4222
Mount Byron,QLD,-27.1543,152.6542
Caboonbah,QLD,-27.1493,152.4692
Coal Creek,QLD,-27.2171,152.5052
Mount Hallen,QLD,-27.3167,152.4167
Glen Esk,QLD,-27.2574,152.4682
Eskdale,QLD,-27.2171,152.5052
Somerset Dam,QLD,-27.1214,152.5497
Crossdale,QLD,-27.1895,152.5317
Murrumba,QLD,-27.204,152.4621
Bryden,QLD,-27.2692,152.5813
Ivory Creek,QLD,-27.0556,152.3311
Braemore,QLD,-27.0417,152.384
Mount Beppo,QLD,-27.1061,152.44
Toogoolawah,QLD,-27.0866,152.3764
Scrub Creek,QLD,-27.0426,152.4134
Biarra,QLD,-27.0714,152.4127
Lower Cressbrook,QLD,-27.0833,152.4833
Cooeeimbardi,QLD,-27.1102,152.4918
Fulham,QLD,-27.0667,152.45
Gregors Creek,QLD,-27.0013,152.4006
Cressbrook,QLD,-27.0788,152.4323
Yimbun,QLD,-27.0333,152.3667
Ottaba,QLD,-27.15,152.3833
Lynford,QLD,-27.4743,152.4538
Lockrose,QLD,-27.489,152.46
Forest Hill,QLD,-27.5926,152.3557
Crowley Vale,QLD,-27.5486,152.3734
Glenore Grove,QLD,-27.5333,152.4
Glen Cairn,QLD,-27.6117,152.3273
Marburg,QLD,-27.5661,152.597
Woodford,QLD,-26.9529,152.7775
Commissioners Flat,QLD,-26.9492,152.7422
Delaneys Creek,QLD,-27.0002,152.7955
Bellthorpe,QLD,-26.8554,152.7609
D'Aguilar,QLD,-26.9833,152.8
Westvale,QLD,-27.0268,152.6087
D’Aguilar,QLD,-26.9833,152.8
Stony Creek,QLD,-26.9272,152.7124
Neurum,QLD,-26.9667,152.7
Stanmore,QLD,-26.8814,152.788
Mount Delaney,QLD,-27.0147,152.7148
Villeneuve,QLD,-26.9484,152.6324
Mount Archer,QLD,-26.9492,152.7422
Cedarton,QLD,-26.85,152.8167
Royston,QLD,-26.95,152.65
Kilcoy,QLD,-26.943,152.5654
Woolmar,QLD,-26.8574,152.5507
Jimna,QLD,-26.6606,152.4661
Kingaham,QLD,-26.5375,152.3845
Winya,QLD,-26.9424,152.5764
Sheep Station Creek,QLD,-26.8569,152.5085
Mount Kilcoy,QLD,-26.8426,152.5787
Monsildale,QLD,-26.8574,152.5507
Glenfern,QLD,-26.9589,152.5998
Hazeldean,QLD,-27.0321,152.5404
Tipton,QLD,-27.4636,151.2637
Malakoff,QLD,-27.2463,151.3099
Kumbarilla,QLD,-27.3165,150.8783
Beelbee,QLD,-27.2463,151.3099
Grassdale,QLD,-27.2463,151.3099
Kupunn,QLD,-27.2286,151.1141
St Ruth,QLD,-27.2463,151.3099
Marmadua,QLD,-27.2463,151.3099
Daandine,QLD,-27.2463,151.3099
Braemar Forest,QLD,-27.2463,151.3099
Yamsion,QLD,-26.9833,151.5833
Weranga,QLD,-27.3051,150.7262
Nandi,QLD,-27.2158,151.1715
Ranges Bridge,QLD,-27.2463,151.3099
Broadwater,QLD,-27.2463,151.3099
Pirrinuan,QLD,-27.2463,151.3099
Springvale,QLD,-28.014,152.135
Blaxland,QLD,-27.217,151.4
Dalby,QLD,-27.1817,151.2621
Bunya Mountains,QLD,-26.8801,151.5656
Ducklo,QLD,-27.2552,151.011
Mowbullan,QLD,-26.8942,151.6079
Fairdale,QLD,-26.2833,151.7833
Leafdale,QLD,-26.2466,151.7862
Greenview,QLD,-26.3178,151.8173
Mount Mceuen,QLD,-26.243,151.722
Chelmsford,QLD,-26.2817,151.8112
Mp Creek,QLD,-26.3085,151.746
Wondai,QLD,-26.3177,151.8724
Ficks Crossing,QLD,-26.2508,151.8889
Wheatlands,QLD,-26.2812,151.8034
Cushnie,QLD,-26.3278,151.7479
Wooroolin,QLD,-26.4167,151.8167
Tingoora,QLD,-26.3667,151.8167
Charlestown,QLD,-26.3694,151.7578
Wilkesdale,QLD,-26.3667,151.65
Goodger,QLD,-26.6667,151.8167
Kingaroy Dc,QLD,-26.5817,151.7114
Chahpingah,QLD,-26.5817,151.7114
Wattle Grove,QLD,-26.5817,151.7114
Taabinga,QLD,-26.5833,151.8333
Gordonbrook,QLD,-26.5817,151.7114
Mannuem,QLD,-26.5917,151.6182
Alice Creek,QLD,-26.7627,151.5944
Boyneside,QLD,-26.7167,151.55
Coolabunia,QLD,-26.6,151.9
Ellesmere,QLD,-26.7331,151.7428
Haly Creek,QLD,-26.6833,151.75
Corndale,QLD,-26.5817,151.7114
Ironpot,QLD,-26.5817,151.7114
Crawford,QLD,-26.5,151.8167
Hodgleigh,QLD,-26.6333,151.9333
Kingaroy,QLD,-26.5399,151.8373
Ballogie,QLD,-26.5817,151.7114
Boonenne,QLD,-26.6167,151.8
Inverlaw,QLD,-26.5816,151.7487
Durong South,QLD,-26.3333,151.25
Kumbia,QLD,-26.6947,151.6551
Dangore,QLD,-26.45,151.5833
Booie,QLD,-26.5368,151.9418
Benair,QLD,-26.6131,151.6614
Taabinga Village,QLD,-26.5833,151.8333
Durong,QLD,-26.3333,151.25
Memerambi,QLD,-26.4623,151.8219
Mondure,QLD,-26.1837,151.7724
Marshlands,QLD,-26.1543,151.75
Keysland,QLD,-26.182,151.712
Wigton,QLD,-26.182,151.712
Stonelands,QLD,-26.182,151.712
Kawl Kawl,QLD,-26.1833,151.7333
Hivesville,QLD,-26.1807,151.6907
Okeden,QLD,-26.1633,151.5018
Boondooma,QLD,-26.3036,151.262
Stalworth,QLD,-26.1438,151.6146
Brigooda,QLD,-26.2534,151.4158
Abbeywood,QLD,-26.1139,151.6294
Coverty,QLD,-26.2851,151.4761
Manar,QLD,-26.0309,151.3906
Melrose,QLD,-28.3531,152.2489
Kinleymore,QLD,-26.1833,151.65
Speedwell,QLD,-26.0303,151.5263
Proston,QLD,-26.1607,151.6004
Yarraman,QLD,-26.8417,151.9814
Neumgna,QLD,-26.8661,151.9437
Upper Yarraman,QLD,-26.8906,151.906
Clifton,QLD,-27.9337,151.9066
Ellangowan,QLD,-27.9415,151.7273
Pilton,QLD,-27.8701,152.0458
Manapouri,QLD,-27.8688,151.9916
Sandy Camp,QLD,-27.9656,151.8371
Elphinstone,QLD,-27.973,151.9023
Kings Creek,QLD,-27.9,151.9167
Upper Pilton,QLD,-27.8701,152.0458
Victoria Hill,QLD,-27.9134,151.9138
Nevilton,QLD,-27.8845,151.9715
Mount Molar,QLD,-27.8816,151.8517
Spring Creek,QLD,-27.957,151.986
Headington Hill,QLD,-27.909,152.011
Missen Flat,QLD,-27.9134,151.9138
Ryeford,QLD,-27.9324,151.8167
Back Plains,QLD,-27.9,151.7833
Forest Springs,QLD,-28.0554,151.962
Ellinthorp,QLD,-28.0512,151.9221
Goomburra,QLD,-28.05,152.1197
Talgai,QLD,-28.0506,151.8588
Hendon,QLD,-28.0772,151.9492
Mount Marshall,QLD,-28.085,152.0415
Allora,QLD,-28.0348,151.9806
Old Talgai,QLD,-27.9864,151.7704
Deuchar,QLD,-28.1176,151.9575
Berat,QLD,-28.0453,152.058
Sladevale,QLD,-28.1667,152.0667
Greymare,QLD,-28.1667,151.7667
Wiyarra,QLD,-28.2752,152.2135
Mount Sturt,QLD,-28.1684,152.2077
Womina,QLD,-28.1833,152.05
Massie,QLD,-28.1478,151.9556
Elbow Valley,QLD,-28.3821,152.1466
Clintonvale,QLD,-28.0962,152.1254
Murrays Bridge,QLD,-28.3321,152.1351
Wheatvale,QLD,-28.1667,151.8833
Canningvale,QLD,-28.2441,152.0564
Wildash,QLD,-28.3392,152.0289
The Hermitage,QLD,-28.2079,152.1016
Leslie,QLD,-28.1787,151.9217
Loch Lomond,QLD,-28.3137,152.2024
Upper Wheatvale,QLD,-28.1384,151.8828
Rosenthal,QLD,-28.2401,152.0133
Upper Freestone,QLD,-28.1371,152.1949
Danderoo,QLD,-28.25,152.2333
Gladfield,QLD,-28.0734,152.1846
Thanes Creek,QLD,-28.1167,151.6833
Willowvale,QLD,-28.1232,152.0334
Cunningham,QLD,-28.1613,151.8421
Warwick Dc,QLD,-28.1999,152.0329
Swan Creek,QLD,-28.1987,152.1374
The Glen,QLD,-28.3574,151.9244
Junabee,QLD,-28.25,152.1333
Rosenthal Heights,QLD,-28.2401,152.0133
Glennie Heights,QLD,-28.1999,152.0329
Glengallan,QLD,-28.1999,152.0329
Mount Tabor,QLD,-28.207,152.0676
North Branch,QLD,-28.0368,152.3298
Freestone,QLD,-28.1242,152.14
Silverwood,QLD,-28.3239,152.0051
Rodgers Creek,QLD,-28.2187,151.8153
Morgan Park,QLD,-28.2562,152.0454
