suburb,state,latitude,longitude,assigned_region
Warrow,SA,-34.3333,135.4667,
Coulta,SA,-34.3833,135.4667,
Lipson,SA,-34.3014,136.1569,
Horse Peninsula,SA,-34.4202,135.8125,
Warunda,SA,-34.4202,135.8125,
Poonindie,SA,-34.5813,135.881,
Mount Drummond,SA,-34.218,135.4092,
North Shields,SA,-34.6286,135.8622,
Point Boston,SA,-34.6238,135.9264,
Boston,SA,-34.4202,135.8125,
Little Douglas,SA,-34.5446,135.3945,
Mount Dutton Bay,SA,-34.5312,135.4355,
Louth Bay,SA,-34.5338,135.9057,
Peachna,SA,-33.7667,135.7167,
Tiatukia,SA,-34.659,135.8361,
Sleaford,SA,-34.8144,135.7438,
Coffin Bay,SA,-34.5805,135.3203,
Farm Beach,SA,-34.4962,135.3967,
Kellidie Bay,SA,-34.5905,135.4671,
Lincoln National Park,SA,-34.8341,135.856,
Warrachie,SA,-33.65,135.7167,
Sullivan,SA,-35.1188,138.4734,
Senior,SA,-36.1442,140.8459,
Bangham,SA,-36.5827,140.8788,
Cangara,SA,-36.3618,140.7575,
Pine Hill,SA,-36.4222,140.9111,
Custon,SA,-36.45,140.9167,
Wolseley,SA,-36.3667,140.9,
Buckingham,SA,-36.3444,140.5818,
Manningham,SA,-34.8778,138.6221,
Hillcrest,SA,-34.8625,138.6431,
Highbury,SA,-34.8529,138.6975,
Hope Valley,SA,-34.8333,138.7,
Tea Tree Gully,SA,-34.8167,138.7333,
Modbury North Dc,SA,-34.8238,138.6809,
St Agnes,SA,-34.8308,138.7107,
Salisbury East Northbri Ave,SA,-34.7728,138.6634,
Upper Hermitage,SA,-34.7964,138.7589,
Lower Hermitage,SA,-34.8125,138.7602,
Houghton,SA,-34.8287,138.7615,
Paracombe,SA,-34.8488,138.78,
Bayah,SA,-34.61,140.3042,
Deepwater,SA,-36.0037,139.9243,
Bunbury,SA,-36.1667,139.9833,
Sherwood,SA,-36.1278,140.4299,
Shaugh,SA,-35.9335,140.8612,
Ngarkat,SA,-35.2825,140.4406,
Smithville,SA,-35.2361,140.3645,
Arno Bay,SA,-33.9,136.5667,
Tumby Bay,SA,-34.3773,136.1007,
Butler,SA,-34.1167,136.1,
Kings Park,SA,-34.9638,138.5909,
Clarence Park,SA,-34.9642,138.5806,
Wayville,SA,-34.9447,138.5913,
Goodwood,SA,-34.9509,138.5923,
Hyde Park,SA,-34.9547,138.6011,
Unley Bc,SA,-34.9569,138.6053,
Unley Dc,SA,-34.9569,138.6053,
Unley Park,SA,-34.9639,138.6078,
Malvern,SA,-34.9592,138.6125,
Clare,SA,-33.8332,138.6106,
Spring Farm,SA,-33.8706,138.6024,
Spring Gully,SA,-33.8706,138.6024,
Emu Flat,SA,-33.8706,138.6024,
Hill River,SA,-33.8853,138.6713,
Wild Horse Plains,SA,-34.3601,138.2933,
Windsor,SA,-34.4219,138.3308,
Middle Beach,SA,-34.5987,138.4432,
Lewiston,SA,-34.6045,138.5913,
Dublin,SA,-34.45,138.35,
Avon,SA,-34.2839,138.336,
Two Wells,SA,-34.5933,138.5137,
Parham,SA,-34.4296,138.2601,
Lower Light,SA,-34.5326,138.437,
Thompson Beach,SA,-34.4846,138.2801,
Port Gawler,SA,-34.6417,138.4753,
Webb Beach,SA,-34.4442,138.262,
Reeves Plains,SA,-34.5167,138.6,
Korunye,SA,-34.5124,138.5102,
Lochiel,SA,-33.9333,138.1667,
North Adelaide,SA,-34.9073,138.5914,
North Adelaide Melbourne St,SA,-34.9073,138.5914,
Coonawarra,SA,-37.2906,140.8344,
Koppamurra,SA,-36.9554,140.6979,
Laurie Park,SA,-36.9554,140.6979,
The Gap,SA,-36.9554,140.6979,
Joanna,SA,-37.1,140.8333,
Wrattonbully,SA,-37.1613,140.9361,
Spence,SA,-36.9554,140.6979,
Wild Dog Valley,SA,-36.9554,140.6979,
Cadgee,SA,-36.9554,140.6979,
Nora Creina,SA,-37.3256,139.8523,
Robe,SA,-37.1639,139.7603,
O B Flat,SA,-37.8823,140.7058,
Pelican Point,SA,-37.8823,140.7058,
Blackfellows Caves,SA,-37.9467,140.4685,
Glencoe,SA,-37.7,140.6167,
Carpenter Rocks,SA,-37.9102,140.3956,
Eight Mile Creek,SA,-37.8823,140.7058,
Mil-Lel,SA,-37.76,140.8091,
Mingbool,SA,-37.8823,140.7058,
Nene Valley,SA,-37.9895,140.5204,
Glenburnie,SA,-37.8394,140.8588,
Canunda,SA,-37.8823,140.7058,
Cape Douglas,SA,-38.013,140.5816,
Mount Gambier West,SA,-37.8823,140.7058,
Wye,SA,-37.9964,140.8777,
Donovans,SA,-38.0111,140.9575,
Mil Lel,SA,-37.76,140.8091,
Mount Gambier East,SA,-37.8823,140.7058,
Caroline,SA,-37.8969,140.9214,
Racecourse Bay,SA,-38.0549,140.7529,
Glencoe West,SA,-37.6667,140.5833,
Port Macdonnell,SA,-38.0531,140.6996,
Fulham,SA,-34.9274,138.5137,
West Beach,SA,-34.946,138.5093,
Torrensville Plaza,SA,-34.9251,138.5681,
Thebarton,SA,-34.9167,138.5667,
Mile End,SA,-34.9265,138.5703,
Marleston Dc,SA,-34.9385,138.5597,
Richmond,SA,-34.942,138.5632,
Hilton Plaza,SA,-34.9385,138.5597,
Hilton,SA,-34.932,138.5643,
Keswick,SA,-34.9418,138.5746,
Ashford,SA,-34.9486,138.5746,
Forestville,SA,-34.9495,138.5785,
Everard Park,SA,-34.952,138.5748,
Black Forest,SA,-34.9603,138.5767,
Keswick Terminal,SA,-34.9411,138.5804,
Novar Gardens,SA,-34.9663,138.5326,
Glenelg North,SA,-34.9679,138.5175,
Glenelg,SA,-34.9808,138.515,
Glenelg Jetty Road,SA,-34.9787,138.5191,
Glenelg East,SA,-34.9764,138.5296,
Glenelg South,SA,-34.9896,138.5143,
Export Park,SA,-34.9391,138.5341,
Paney,SA,-33.0334,135.4402,
Willunga Hill,SA,-35.2927,138.5825,
Hope Forest,SA,-35.2833,138.6167,
Montarra,SA,-35.2667,138.6167,
Willunga South,SA,-35.2838,138.5548,
Willunga,SA,-35.2713,138.5542,
Pages Flat,SA,-35.2741,138.6156,
The Range,SA,-35.2463,138.6228,
Sellicks Hill,SA,-35.3296,138.4742,
Sellicks Beach,SA,-35.3387,138.4473,
Wattle Flat,SA,-35.428,138.3897,
Bald Hills,SA,-35.488,138.401,
Tunkalilla,SA,-35.4902,138.3738,
Normanville,SA,-35.4462,138.3213,
Rapid Bay,SA,-35.5251,138.1893,
Delamere,SA,-35.5833,138.1833,
Carrickalinga,SA,-35.4275,138.3244,
Silverton,SA,-35.5176,138.2294,
Deep Creek,SA,-35.5176,138.2294,
Cape Jervis,SA,-35.6036,138.1055,
Second Valley,SA,-35.5311,138.2269,
Wirrina Cove,SA,-35.5066,138.2548,
Encounter Bay,SA,-35.5742,138.6005,
Waitpinga,SA,-35.5953,138.5126,
Victor Harbor Central,SA,-35.5444,138.5712,
Mccracken,SA,-35.5358,138.6312,
Victor Harbor,SA,-35.5504,138.6215,
Chiton,SA,-35.5444,138.5712,
Yilki,SA,-35.5705,138.6052,
Hayborough,SA,-35.5313,138.6504,
Kainton,SA,-34.1233,137.9028,
Melton,SA,-34.0768,137.9457,
Port Arthur,SA,-34.1476,138.0627,
Yelta,SA,-34.0616,137.6321,
Nalyappa,SA,-34.0755,137.6134,
Cross Roads,SA,-34.0613,137.6112,
Port Hughes,SA,-34.0833,137.55,
Moonta Bay,SA,-34.05,137.5667,
Price,SA,-34.2864,137.9943,
Port Clinton,SA,-34.2243,138.0206,
Clinton,SA,-34.2551,137.9511,
Pine Point,SA,-34.5667,137.8667,
Cunningham,SA,-34.4148,137.7995,
Black Point,SA,-34.6095,137.8855,
Rogues Point,SA,-34.494,137.8961,
Ardrossan,SA,-34.4222,137.9191,
Sandilands,SA,-34.5138,137.7932,
James Well,SA,-34.4873,137.8973,
Tiddy Widdy Beach,SA,-34.4014,137.9402,
Bluff Beach,SA,-34.7325,137.4807,
Hardwicke Bay,SA,-34.8888,137.458,
The Pines,SA,-34.9165,137.1605,
Minlaton,SA,-34.771,137.5958,
Stenhouse Bay,SA,-35.2833,136.9333,
White Hut,SA,-35.0731,136.9835,
Point Souttar,SA,-34.9027,137.2417,
Ramsay,SA,-34.9033,137.3562,
Wool Bay,SA,-34.9911,137.7567,
Point Turton,SA,-34.9523,137.3565,
Brentwood,SA,-34.8667,137.5,
Couch Beach,SA,-34.9095,137.1769,
Port Rickaby,SA,-34.6833,137.5,
Port Julia,SA,-34.6667,137.8667,
Corny Point,SA,-34.9249,137.0812,
Marion Bay,SA,-35.241,136.975,
Parsons Beach,SA,-34.9033,137.3562,
Honiton,SA,-35.1122,137.6448,
Port Moorowie,SA,-35.1014,137.5253,
Inneston,SA,-35.275,136.8917,
Warooka,SA,-34.9903,137.4012,
Foul Bay,SA,-35.2223,137.1617,
Port Vincent,SA,-34.7798,137.8593,
Sheaoak Flat,SA,-34.7029,137.8759,
Port Giles,SA,-34.9111,137.799,
Stansbury,SA,-34.9111,137.799,
Sultana Point,SA,-35.1118,137.7532,
Coobowie,SA,-35.044,137.7311,
Edithburgh,SA,-35.0846,137.744,
Policeman Point,SA,-36.0583,139.5931,
Coorong,SA,-35.8771,139.5136,
Holder,SA,-34.3267,140.0174,
Taylorville Station,SA,-34.1893,140.0862,
Devlins Pound,SA,-34.1893,140.0862,
Overland Corner,SA,-34.1458,140.3343,
Hawks Nest Station,SA,-34.1893,140.0862,
Pooginook,SA,-34.1705,140.0742,
Markaranka,SA,-34.0254,139.9822,
Murtho,SA,-34.068,140.8368,
Paringa,SA,-34.1764,140.7858,
Yamba,SA,-34.2623,140.8589,
Wonuarra,SA,-34.2156,140.8435,
Calperum,SA,-34.2178,140.6803,
Calperum Station,SA,-34.148,140.7427,
Chaffey,SA,-34.0934,140.7065,
Chowilla,SA,-33.899,140.921,
Renmark,SA,-34.177,140.747,
Cooltong,SA,-34.1006,140.6737,
Renmark North,SA,-34.1255,140.7127,
Monash,SA,-34.2384,140.5613,
Bunyung,SA,-33.6181,138.9551,
Pine Valley Station,SA,-33.6181,138.9551,
Quondong,SA,-33.6181,138.9551,
Oakvale Station,SA,-33.6181,138.9551,
Old Koomooloo,SA,-33.6181,138.9551,
Balah,SA,-33.6181,138.9551,
Warnes,SA,-33.6181,138.9551,
Sturt Vale,SA,-33.6181,138.9551,
Burra,SA,-33.6717,138.9283,
Gluepot,SA,-33.6181,138.9551,
Canegrass,SA,-33.6181,138.9551,
Parcoola,SA,-33.6181,138.9551,
Faraway Hill,SA,-33.6181,138.9551,
Danggali,SA,-33.6181,138.9551,
Burra Eastern Districts,SA,-33.6354,139.2472,
Yalpara,SA,-32.548,138.83,
North Hills,SA,-32.6469,138.6023,
Wallaway,SA,-32.6469,138.6023,
Minburra Station,SA,-32.6469,138.6023,
Minburra Plain,SA,-32.5034,138.9904,
Johnburg,SA,-32.6469,138.6023,
Black Rock,SA,-32.8333,138.7,
Hammond,SA,-32.5167,138.3167,
Kanyaka,SA,-31.8467,138.3446,
Mount Havelock,SA,-31.8467,138.3446,
Shaggy Ridge,SA,-31.8467,138.3446,
Black Hill Station,SA,-31.8467,138.3446,
Hawker,SA,-31.8881,138.425,
Prelinna,SA,-31.8467,138.3446,
Upalinna,SA,-31.8467,138.3446,
Worumba,SA,-31.8467,138.3446,
Port Victoria,SA,-34.496,137.4827,
Chinaman Wells,SA,-34.3811,137.4805,
Maitland,SA,-34.3739,137.6733,
Chinamen Wells,SA,-34.4246,137.5804,
Balgowan,SA,-34.3181,137.5204,
Wauraltee,SA,-34.5833,137.55,
Point Pearce,SA,-34.4246,137.5804,
Whyalla Dc,SA,-33.0185,137.4318,
Whyalla,SA,-33.0327,137.5648,
Port Bonython,SA,-32.9907,137.7754,
Douglas Point,SA,-32.8547,137.8064,
Douglas Point South,SA,-32.8547,137.8064,
False Bay,SA,-32.9698,137.6103,
Backy Point,SA,-32.9123,137.7871,
Point Lowly North,SA,-32.9135,137.6723,
Fitzgerald Bay,SA,-32.907,137.7548,
Point Lowly,SA,-32.9976,137.7848,
Whyalla Barson,SA,-33.0018,137.5744,
Port Lincoln South,SA,-34.7263,135.8744,
Kirton Point,SA,-34.869,136.0692,
Wedge Island,SA,-35.1546,136.4589,
Whyalla Norrie East,SA,-33.0886,137.4755,
Mullaquana,SA,-33.2118,137.3627,
Whyalla Norrie North,SA,-33.0886,137.4755,
Murninnie Beach,SA,-33.0221,137.5127,
Cowleds Landing,SA,-33.0221,137.5127,
Yeltana,SA,-33.1177,136.3356,
Panitya,SA,-33.1177,136.3356,
Bungeroo,SA,-33.1177,136.3356,
Lockes Claypan,SA,-32.7724,135.048,
Narlaby,SA,-32.7724,135.048,
Streaky Bay,SA,-32.7955,134.2093,
Eba Anchorage,SA,-32.6841,134.2854,
Maryvale,SA,-32.8701,134.4209,
Westall,SA,-32.9182,134.0928,
Pinjarra Station,SA,-32.5502,134.2555,
Smoky Bay,SA,-32.3784,133.934,
Haslam,SA,-32.4609,134.2232,
Yanerbie,SA,-32.9298,134.1412,
Laura Bay,SA,-32.2167,133.8333,
Perlubie,SA,-32.6532,134.2929,
Sceale Bay,SA,-33.0167,134.2,
Bulgunnia,SA,-30.9427,135.5329,
Mulgathing,SA,-30.9427,135.5329,
Lake Harris,SA,-30.9427,135.5329,
Coondambo,SA,-30.9427,135.5329,
Bon Bon,SA,-30.9427,135.5329,
Millers Creek,SA,-30.0042,136.0471,
Mount Eba,SA,-30.8204,136.5581,
Mount Vivian,SA,-30.8204,136.5581,
Billa Kalina,SA,-30.8204,136.5581,
Purple Downs,SA,-30.8204,136.5581,
Bosworth,SA,-30.8204,136.5581,
Evelyn Downs,SA,-28.72,135.3644,
Nilpinna Station,SA,-28.72,135.3644,
Allandale Station,SA,-28.72,135.3644,
Wintinna,SA,-28.72,135.3644,
Mount Barry,SA,-28.2414,134.9866,
Arckaringa,SA,-28.72,135.3644,
Mcdouall Peak,SA,-28.72,135.3644,
Mount Clarence Station,SA,-28.72,135.3644,
Welbourn Hill,SA,-27.305,133.4595,
Mintabie,SA,-27.3103,133.2966,
Roxby Downs Station,SA,-30.5049,136.8811,
Narrina,SA,-30.9664,138.4985,
Wirrealpa,SA,-30.9664,138.4985,
Mount Falkland,SA,-30.9664,138.4985,
Gum Creek Station,SA,-30.9664,138.4985,
Angorigina,SA,-30.9664,138.4985,
Puttapa,SA,-30.9664,138.4985,
Moolooloo,SA,-30.9664,138.4985,
Ediacara,SA,-30.9664,138.4985,
Oratunga Station,SA,-30.9664,138.4985,
Moorillah,SA,-30.9664,138.4985,
Alpana,SA,-30.9664,138.4985,
Nilpena,SA,-30.9853,138.3546,
Warraweena,SA,-30.7731,138.6375,
Witchelina,SA,-29.876,138.1675,
Moolawatana,SA,-29.9067,139.7353,
Mount Lyndhurst,SA,-29.7456,138.9461,
Gidgealpa,SA,-29.7456,138.9461,
Coopers Creek,SA,-29.7456,138.9461,
Lyndhurst,SA,-30.2879,138.3493,
Strzelecki Desert,SA,-29.7456,138.9461,
Mount Freeling,SA,-29.7456,138.9461,
Cordillo Downs,SA,-29.7456,138.9461,
Bollards Lagoon,SA,-29.7456,138.9461,
Farina Station,SA,-29.7456,138.9461,
Durham Downs,SA,-29.7456,138.9461,
Merty Merty,SA,-29.7456,138.9461,
Lindon,SA,-29.7456,138.9461,
Myrtle Springs,SA,-29.7456,138.9461,
Mulgaria,SA,-29.7456,138.9461,
Murnpeowie,SA,-29.7456,138.9461,
Leigh Creek,SA,-30.5931,138.4003,
Umberatana,SA,-30.3354,139.1148,
Angepena,SA,-30.3354,139.1148,
Yankaninna,SA,-30.3354,139.1148,
Wertaloona,SA,-30.3354,139.1148,
Pinda Springs,SA,-30.3354,139.1148,
North Moolooloo,SA,-30.3354,139.1148,
Wooltana,SA,-30.3354,139.1148,
Copley,SA,-30.5599,138.4213,
Burr Well,SA,-30.3354,139.1148,
Mulga View,SA,-30.3354,139.1148,
Manners Well,SA,-30.3354,139.1148,
Cowarie,SA,-27.7058,138.328,
Mungeranie,SA,-28.0189,138.6642,
Kalamurina,SA,-27.9167,137.9833,
Callanna,SA,-28.6187,138.3308,
Clifton Hills Station,SA,-28.6187,138.3308,
Mulka,SA,-28.3534,138.6536,
Dulkaninna,SA,-28.6187,138.3308,
Etadunna,SA,-28.6187,138.3308,
Marree Station,SA,-28.6187,138.3308,
Alton Downs Station,SA,-28.6187,138.3308,
Clayton Station,SA,-28.6187,138.3308,
Pandie Pandie,SA,-28.6187,138.3308,
Mundowdna,SA,-28.6187,138.3308,
Simpson Desert,SA,-27.5514,135.4491,
Todmorden,SA,-27.5514,135.4491,
Witjira,SA,-27.5514,135.4491,
Eringa,SA,-27.5514,135.4491,
Crown Point,SA,-27.5514,135.4491,
Macumba,SA,-27.5514,135.4491,
Mount Sarah,SA,-27.5514,135.4491,
Watinuma,SA,-22.2019,133.143,
Yunyarinyi,SA,-22.2019,133.143,
Umuwa,SA,-22.2019,133.143,
Tieyon,SA,-22.2019,133.143,
Ernabella (Pukatja),SA,-22.2019,133.143,
Nyapari,SA,-22.2019,133.143,
Ayers Range South,SA,-22.2019,133.143,
Indulkana (Iwantja),SA,-22.2019,133.143,
Murputja,SA,-22.2019,133.143,
De Rose Hill,SA,-22.2019,133.143,
Lambina,SA,-22.2019,133.143,
Ernabella,SA,-22.2019,133.143,
Indulkana,SA,-22.2019,133.143,
Fregon,SA,-22.2019,133.143,
Yarra Creek,TAS,-40.0096,144.1128,
Nugara,TAS,-39.9316,143.8922,
Currie,TAS,-39.9298,143.8538,
Lymwood,TAS,-40.0933,143.9999,
Reekara,TAS,-39.7553,143.9175,
Loorana,TAS,-39.8389,143.8958,
Sea Elephant,TAS,-39.8286,144.1111,
Yambacoona,TAS,-39.7042,143.9306,
Pearshape,TAS,-39.887,143.9973,
Bungaree,TAS,-39.887,143.9973,
Pegarah,TAS,-39.9239,144.1048,
Surprise Bay,TAS,-39.887,143.9973,
Grassy,TAS,-40.0492,144.0561,
Naracoopa,TAS,-39.9276,144.1229,
Wickham,TAS,-39.887,143.9973,
Egg Lagoon,TAS,-39.6524,143.9701,
Ben Lomond,TAS,-41.5364,147.389,
Evandale,TAS,-41.5686,147.2527,
Ansons Bay,TAS,-41.0412,148.2626,
Binalong Bay,TAS,-41.2511,148.3117,
The Gardens,TAS,-41.2505,148.1852,
Akaroa,TAS,-41.2885,148.3409,
Stieglitz,TAS,-41.3217,148.3058,
St Helens,TAS,-41.3203,148.2389,
Eddystone,TAS,-40.9969,148.3164,
Derby,TAS,-41.1489,147.8025,
Cape Portland,TAS,-41.0477,148.0114,
Musselroe Bay,TAS,-40.8803,148.1374,
Pioneer,TAS,-41.0477,148.0114,
Boobyalla,TAS,-41.0477,148.0114,
Rushy Lagoon,TAS,-41.0477,148.0114,
Moorina,TAS,-41.1275,147.8695,
Eddystone Point,TAS,-41.0477,148.0114,
Gladstone,TAS,-40.9593,148.0094,
Mount William,TAS,-40.9221,148.2129,
Preservation Bay,TAS,-41.1028,146.0462,
Penguin,TAS,-41.1226,146.0732,
Howth,TAS,-41.0968,146.0123,
Heybridge,TAS,-41.0806,145.9859,
Sulphur Creek,TAS,-41.0947,146.0235,
Parklands,TAS,-41.1723,145.9872,
Brooklyn,TAS,-41.0722,145.9073,
Burnie,TAS,-41.0558,145.9037,
Camdale,TAS,-41.0422,145.8466,
Round Hill,TAS,-41.1723,145.9872,
Emu Heights,TAS,-41.076,145.9204,
South Burnie,TAS,-41.0598,145.9085,
Cooee,TAS,-41.0448,145.8731,
Ocean Vista,TAS,-41.0413,145.8612,
Acton,TAS,-42.8793,147.4846,
Wivenhoe,TAS,-41.0744,145.9311,
Hillcrest,TAS,-41.0632,145.8944,
Table Cape,TAS,-40.952,145.7076,
Doctors Rocks,TAS,-41.0184,145.7792,
Wynyard,TAS,-40.9897,145.7262,
Flowerdale,TAS,-40.9643,145.6578,
Myalla,TAS,-40.9812,145.576,
Elliott,TAS,-41.1001,145.7828,
Cairns Bay,TAS,-43.1859,146.9587,
Police Point,TAS,-43.2523,147.0387,
Castle Forbes Bay,TAS,-43.1323,146.9763,
Surges Bay,TAS,-43.2188,146.9926,
Surveyors Bay,TAS,-43.1918,146.9825,
Port Huon,TAS,-43.1564,146.9638,
Brooks Bay,TAS,-43.2336,147.0219,
Woolnorth,TAS,-40.7649,144.7724,
Montagu,TAS,-40.7739,144.9605,
West Montagu,TAS,-40.79,144.8909,
Mella,TAS,-40.8393,145.0685,
Smithton,TAS,-40.8459,145.125,
Arthur River,TAS,-40.893,145.0204,
Couta Rocks,TAS,-40.893,145.0204,
Forest,TAS,-40.8582,145.2432,
Scopus,TAS,-40.8186,145.0,
Hunter Island,TAS,-40.893,145.0204,
Broadmeadows,TAS,-40.893,145.0204,
Robbins Island,TAS,-40.893,145.0204,
Irishtown,TAS,-40.9108,145.1517,
Marrawah,TAS,-40.9128,144.705,
Christmas Hills,TAS,-40.901,145.0165,
Three Hummock Island,TAS,-40.4361,144.9065,
Nelson Bay,TAS,-40.893,145.0204,
Temma,TAS,-41.2285,144.6961,
Togari,TAS,-40.9258,144.8635,
Stanley,TAS,-40.7606,145.2955,
Rose Bay,TAS,-42.839,147.3541,
Lindisfarne,TAS,-42.8484,147.3619,
Flagstaff Gully,TAS,-42.839,147.3541,
Geilston Bay,TAS,-42.8296,147.3463,
Bellerive,TAS,-42.8755,147.3703,
Howrah,TAS,-42.8873,147.4055,
Tranmere,TAS,-42.9218,147.417,
Mornington,TAS,-42.8627,147.3982,
Rosny,TAS,-42.8707,147.357,
Rosny Park,TAS,-42.8661,147.3677,
Montagu Bay,TAS,-42.8648,147.3575,
Rokeby,TAS,-42.8987,147.4492,
Sandford,TAS,-42.9333,147.5,
Clifton Beach,TAS,-42.9853,147.5211,
Lauderdale,TAS,-42.9136,147.4875,
South Arm,TAS,-43.0261,147.422,
Opossum Bay,TAS,-42.9954,147.4038,
Cremorne,TAS,-42.9578,147.5315,
Richmond,TAS,-42.7355,147.4383,
Campania,TAS,-42.6648,147.4232,
Acton Park,TAS,-42.8793,147.4846,
Seven Mile Beach,TAS,-42.8586,147.5053,
Roches Beach,TAS,-42.8902,147.4953,
Cambridge,TAS,-42.8333,147.45,
Claremont,TAS,-42.7833,147.25,
Austins Ferry,TAS,-42.7667,147.25,
Berriedale,TAS,-42.8167,147.25,
Glenlusk,TAS,-42.8167,147.2,
Collinsvale,TAS,-42.8417,147.1961,
Coningham,TAS,-43.0767,147.2756,
Howden,TAS,-43.0254,147.2937,
Tinderbox,TAS,-43.0362,147.3203,
Snug,TAS,-43.0667,147.2547,
Electrona,TAS,-43.0577,147.2607,
Lower Snug,TAS,-43.076,147.2624,
Piersons Point,TAS,-43.017,147.2633,
Wellington Park,TAS,-43.017,147.2633,
Margate,TAS,-43.0281,147.2626,
Barretta,TAS,-43.0457,147.2648,
Nierinna,TAS,-43.0348,147.2134,
Glaziers Bay,TAS,-43.1384,147.0211,
Strathblane,TAS,-43.3341,146.9705,
Southport Lagoon,TAS,-43.483,146.9278,
Woodstock,TAS,-43.0736,147.0376,
Mountain River,TAS,-42.9489,147.1334,
Ranelagh,TAS,-43.0098,147.0376,
Catamaran,TAS,-43.5583,146.8911,
Recherche,TAS,-43.5615,146.8989,
Raminea,TAS,-43.3228,146.9643,
Lower Longley,TAS,-42.9791,147.1444,
Huonville,TAS,-43.0312,147.0481,
Lower Wattle Grove,TAS,-43.1909,147.0013,
Cradoc,TAS,-43.0991,147.0285,
Ida Bay,TAS,-43.1909,147.0013,
Hastings,TAS,-43.4089,146.9195,
Lune River,TAS,-43.4295,146.9009,
Grove,TAS,-42.9833,147.1,
Petcheys Bay,TAS,-43.1913,147.014,
Waterloo,TAS,-43.1909,147.0013,
Wattle Grove,TAS,-43.1673,146.9986,
Lymington,TAS,-43.1984,147.0727,
Southport,TAS,-43.483,146.9278,
Fingal,TAS,-41.6396,147.9695,
Retreat,TAS,-41.1505,147.173,
Pipers Brook,TAS,-41.0831,147.1743,
Bellingham,TAS,-41.0164,147.1688,
Myrtle Bank,TAS,-41.2941,147.3584,
Bridport,TAS,-41.0005,147.3918,
Waterhouse,TAS,-40.9275,147.6533,
Tomahawk,TAS,-40.867,147.756,
Alberton,TAS,-41.3078,147.7957,
Underwood,TAS,-41.288,147.2136,
Lilydale,TAS,-41.2503,147.2176,
Palana,TAS,-39.7667,147.8833,
Leeka,TAS,-39.9005,147.7989,
Lughrata,TAS,-39.9741,147.9297,
Emita,TAS,-40.0008,147.9165,
Memana,TAS,-39.9789,148.0914,
Loccota,TAS,-40.2181,148.0423,
Lackrana,TAS,-40.107,148.1653,
Blue Rocks,TAS,-40.0571,147.9555,
Wingaroo,TAS,-40.0246,147.9952,
Killiecrankie,TAS,-39.8391,147.834,
Strzelecki,TAS,-40.0246,147.9952,
Whitemark,TAS,-40.0913,148.018,
Lady Barron,TAS,-40.21,148.24,
Cape Barren Island,TAS,-40.3734,148.027,
Long Reach,TAS,-41.1052,146.8345,
George Town,TAS,-41.1056,146.8261,
Low Head,TAS,-41.08,146.8075,
Bell Bay,TAS,-41.13,146.87,
Bangor,TAS,-41.2184,147.1411,
Orielton,TAS,-42.7333,147.5333,
Wattle Hill,TAS,-42.7667,147.65,
Sorell,TAS,-42.7816,147.5627,
Pawleena,TAS,-42.7333,147.6,
Nugent,TAS,-42.7172,147.7522,
Ross,TAS,-42.0308,147.4927,
Tooms Lake,TAS,-42.0308,147.4927,
Lake Leake,TAS,-42.0136,147.7954,
Royal George,TAS,-41.8307,147.8968,
Storys Creek,TAS,-41.7614,147.7876,
Avoca,TAS,-41.7864,147.7209,
Cornelian Bay,TAS,-42.8509,147.3203,
New Town,TAS,-42.8576,147.3087,
Derwent Park,TAS,-42.8351,147.2949,
Lutana,TAS,-42.8347,147.3115,
Glenorchy,TAS,-42.8334,147.2759,
Goodwood,TAS,-42.8282,147.293,
Montrose,TAS,-42.829,147.2473,
Elwick,TAS,-42.8265,147.2742,
Dowsing Point,TAS,-42.8208,147.3022,
Rosetta,TAS,-42.821,147.2526,
Queens Domain,TAS,-42.8668,147.3295,
Bathurst Street Po,TAS,-42.8738,147.3186,
Mount Stuart,TAS,-42.8716,147.3016,
Glebe,TAS,-42.8747,147.3281,
Hobart,TAS,-42.8794,147.3294,
Battery Point,TAS,-42.8899,147.3332,
University Of Tasmania,TAS,-42.9,147.3201,
Sandy Bay,TAS,-42.8945,147.3244,
Lower Sandy Bay,TAS,-42.9,147.3201,
Kingston Beach,TAS,-42.9802,147.3194,
Albion Heights,TAS,-42.9783,147.3115,
Kingston,TAS,-42.9764,147.3035,
Tasman Island,TAS,-42.8794,147.3294,
Franklin,TAS,-43.0888,147.0091,
Dover,TAS,-43.3142,147.0149,
Oyster Cove,TAS,-43.1052,147.2436,
Gordon,TAS,-43.262,147.2395,
Kaoota,TAS,-43.0322,147.1614,
Lunawanna,TAS,-43.3666,147.2432,
Dennes Point,TAS,-43.0754,147.3476,
Alonnah,TAS,-43.3158,147.2432,
Allens Rivulet,TAS,-43.0151,147.2014,
Adventure Bay,TAS,-43.3602,147.3214,
Barnes Bay,TAS,-43.1216,147.368,
Sandfly,TAS,-42.9833,147.1962,
North Bruny,TAS,-43.1183,147.3542,
Great Bay,TAS,-43.2298,147.3821,
Apollo Bay,TAS,-43.1699,147.2597,
South Bruny,TAS,-43.4386,147.2462,
Simpsons Bay,TAS,-43.278,147.2997,
Pelverata,TAS,-43.0462,147.1127,
Killora,TAS,-43.1699,147.2597,
Flowerpot,TAS,-43.2034,147.2496,
Middleton,TAS,-43.2316,147.2529,
Leith,TAS,-41.1576,146.2589,
West Ulverstone,TAS,-41.1474,146.1267,
Gawler,TAS,-41.1938,146.1569,
